ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.62,199.2,26.5,16.1,2.0,ubi_jalar,120,23.092,low,JAMBI,2023,nasa_power,seasonal_estimate,25817.0,1118.0
0.62,174.1,26.4,17.5,2.0,ubi_jalar,120,25.872,low,SUMATERA SELATAN,2023,nasa_power,seasonal_estimate,29054.0,1123.0
0.62,185.0,26.0,16.8,2.0,ubi_jalar,120,20.468,low,BENGKULU,2023,nasa_power,seasonal_estimate,24234.0,1184.0
0.62,150.9,27.4,17.3,2.0,ubi_jalar,120,27.55,low,LAMPUNG,2023,nasa_power,seasonal_estimate,29589.0,1074.0
0.62,152.6,27.9,17.6,2.0,ubi_jalar,120,8.183,medium,KEPULAUAN BANGKA BELITUNG,2023,nasa_power,seasonal_estimate,2062.0,252.0
0.62,148.6,28.3,17.7,2.0,ubi_jalar,120,15.617,low,KEPULAUAN RIAU,2023,nasa_power,seasonal_estimate,2202.0,141.0
0.67,186.4,21.8,18.5,2.0,ubi_jalar,120,19.391,low,JAWA BARAT,2023,nasa_power,seasonal_estimate,387061.0,19961.0
0.67,140.0,26.4,18.9,2.0,ubi_jalar,120,25.608,low,JAWA TENGAH,2023,nasa_power,seasonal_estimate,109194.0,4264.0
0.67,152.8,25.9,18.9,2.0,ubi_jalar,120,15.791,low,DAERAH ISTIMEWA YOGYAKARTA,2023,nasa_power,seasonal_estimate,3474.0,220.0
0.67,150.0,27.0,185.0,2.0,ubi_jalar,120,31.887,low,JAWA TIMUR,2023,default_fallback,seasonal_estimate,333953.0,10473.0
0.67,149.0,26.0,17.5,2.0,ubi_jalar,120,14.019,low,BANTEN,2023,nasa_power,seasonal_estimate,11916.0,850.0
0.67,116.4,25.2,20.7,2.0,ubi_jalar,120,14.616,low,BALI,2023,nasa_power,seasonal_estimate,18942.0,1296.0
0.62,91.3,26.6,21.2,2.0,ubi_jalar,120,11.704,low,NUSA TENGGARA BARAT,2023,nasa_power,seasonal_estimate,6086.0,520.0
0.62,128.2,26.8,20.9,2.0,ubi_jalar,120,7.34,high,NUSA TENGGARA TIMUR,2023,nasa_power,seasonal_estimate,36908.0,5028.0
0.62,289.9,26.2,17.4,2.0,ubi_jalar,120,17.47,low,KALIMANTAN BARAT,2023,nasa_power,seasonal_estimate,18186.0,1041.0
0.62,219.8,27.2,17.2,2.0,ubi_jalar,120,13.737,low,KALIMANTAN TENGAH,2023,nasa_power,seasonal_estimate,5220.0,380.0
0.62,177.7,27.2,17.7,2.0,ubi_jalar,120,20.246,low,KALIMANTAN SELATAN,2023,nasa_power,seasonal_estimate,8645.0,427.0
0.62,182.9,26.1,17.1,2.0,ubi_jalar,120,18.477,low,KALIMANTAN TIMUR,2023,nasa_power,seasonal_estimate,11511.0,623.0
0.62,247.1,23.6,17.8,2.0,ubi_jalar,120,15.109,low,KALIMANTAN UTARA,2023,nasa_power,seasonal_estimate,967.0,64.0
0.62,138.4,24.9,19.6,2.0,ubi_jalar,120,9.257,medium,SULAWESI UTARA,2023,nasa_power,seasonal_estimate,13691.0,1479.0
0.62,163.2,22.0,17.2,2.0,ubi_jalar,120,18.712,low,SULAWESI TENGAH,2023,nasa_power,seasonal_estimate,14988.0,801.0
0.62,196.5,23.2,19.2,2.0,ubi_jalar,120,21.446,low,SULAWESI SELATAN,2023,nasa_power,seasonal_estimate,59321.0,2766.0
0.62,122.9,27.0,18.3,2.0,ubi_jalar,120,11.448,low,SULAWESI TENGGARA,2023,nasa_power,seasonal_estimate,10864.0,949.0
0.62,137.8,26.4,19.6,2.0,ubi_jalar,120,14.364,low,GORONTALO,2023,nasa_power,seasonal_estimate,474.0,33.0
0.62,158.0,21.0,17.8,2.0,ubi_jalar,120,16.587,low,SULAWESI BARAT,2023,nasa_power,seasonal_estimate,7116.0,429.0
0.62,165.7,26.9,17.8,2.0,ubi_jalar,120,19.803,low,MALUKU,2023,nasa_power,seasonal_estimate,18932.0,956.0
0.62,147.5,27.3,19.1,2.0,ubi_jalar,120,10.203,low,MALUKU UTARA,2023,nasa_power,seasonal_estimate,1755.0,172.0
0.62,245.9,23.5,16.9,2.0,ubi_jalar,120,15.208,low,PAPUA BARAT,2023,nasa_power,seasonal_estimate,4684.0,308.0
0.62,238.0,20.5,17.3,2.0,ubi_jalar,120,15.89,low,ACEH,2024,nasa_power,seasonal_estimate,5800.0,365.0
0.62,348.3,22.6,17.0,2.0,ubi_jalar,120,18.631,low,SUMATERA UTARA,2024,nasa_power,seasonal_estimate,81715.0,4386.0
0.62,364.9,24.2,16.6,2.0,ubi_jalar,120,27.764,low,SUMATERA BARAT,2024,nasa_power,seasonal_estimate,98284.0,3540.0
0.62,271.1,26.9,16.7,2.0,ubi_jalar,120,16.868,low,RIAU,2024,nasa_power,seasonal_estimate,4605.0,273.0
0.62,209.3,26.9,16.2,2.0,ubi_jalar,120,33.502,low,JAMBI,2024,nasa_power,seasonal_estimate,28477.0,850.0
0.62,249.0,26.8,17.6,2.0,ubi_jalar,120,23.139,low,SUMATERA SELATAN,2024,nasa_power,seasonal_estimate,23278.0,1006.0
0.62,346.6,26.7,17.0,2.0,ubi_jalar,120,16.985,low,BENGKULU,2024,nasa_power,seasonal_estimate,18140.0,1068.0
0.62,179.6,27.8,16.5,2.0,ubi_jalar,120,24.237,low,LAMPUNG,2024,nasa_power,seasonal_estimate,21692.0,895.0
0.62,189.6,28.2,17.0,2.0,ubi_jalar,120,8.704,medium,KEPULAUAN BANGKA BELITUNG,2024,nasa_power,seasonal_estimate,1767.0,203.0
0.62,146.2,28.7,17.4,2.0,ubi_jalar,120,13.732,low,KEPULAUAN RIAU,2024,nasa_power,seasonal_estimate,2156.0,157.0
0.67,311.0,22.2,17.7,2.0,ubi_jalar,120,23.822,low,JAWA BARAT,2024,nasa_power,seasonal_estimate,458605.0,19251.0
0.67,201.9,26.6,18.1,2.0,ubi_jalar,120,23.545,low,JAWA TENGAH,2024,nasa_power,seasonal_estimate,123210.0,5233.0
0.67,211.3,26.4,18.1,2.0,ubi_jalar,120,17.655,low,DAERAH ISTIMEWA YOGYAKARTA,2024,nasa_power,seasonal_estimate,1483.0,84.0
0.67,158.4,27.5,18.4,2.0,ubi_jalar,120,30.373,low,JAWA TIMUR,2024,nasa_power,seasonal_estimate,329760.0,10857.0
0.67,237.8,26.4,16.5,2.0,ubi_jalar,120,21.274,low,BANTEN,2024,nasa_power,seasonal_estimate,14147.0,665.0
0.67,147.3,26.0,19.7,2.0,ubi_jalar,120,16.394,low,BALI,2024,nasa_power,seasonal_estimate,19738.0,1204.0
0.62,113.2,27.3,20.2,2.0,ubi_jalar,120,19.93,low,NUSA TENGGARA BARAT,2024,nasa_power,seasonal_estimate,13433.0,674.0
0.62,149.3,27.2,20.1,2.0,ubi_jalar,120,6.447,high,NUSA TENGGARA TIMUR,2024,nasa_power,seasonal_estimate,31895.0,4947.0
0.62,340.5,26.5,17.0,2.0,ubi_jalar,120,16.73,low,KALIMANTAN BARAT,2024,nasa_power,seasonal_estimate,17483.0,1045.0
0.62,294.2,27.6,17.2,2.0,ubi_jalar,120,10.729,low,KALIMANTAN TENGAH,2024,nasa_power,seasonal_estimate,3090.0,288.0
0.62,226.2,27.3,16.8,2.0,ubi_jalar,120,21.809,low,KALIMANTAN SELATAN,2024,nasa_power,seasonal_estimate,8091.0,371.0
0.62,207.3,26.4,17.6,2.0,ubi_jalar,120,15.202,low,KALIMANTAN TIMUR,2024,nasa_power,seasonal_estimate,10064.0,662.0
0.62,264.8,23.8,17.3,2.0,ubi_jalar,120,19.0,low,KALIMANTAN UTARA,2024,nasa_power,seasonal_estimate,874.0,46.0
0.62,173.2,25.0,18.6,2.0,ubi_jalar,120,12.463,low,SULAWESI UTARA,2024,nasa_power,seasonal_estimate,17199.0,1380.0
0.62,242.4,22.3,16.5,2.0,ubi_jalar,120,14.887,low,SULAWESI TENGAH,2024,nasa_power,seasonal_estimate,9364.0,629.0
0.62,319.9,23.6,18.5,2.0,ubi_jalar,120,19.708,low,SULAWESI SELATAN,2024,nasa_power,seasonal_estimate,55537.0,2818.0
0.62,192.1,27.0,17.6,2.0,ubi_jalar,120,11.275,low,SULAWESI TENGGARA,2024,nasa_power,seasonal_estimate,13879.0,1231.0
0.62,178.4,26.6,18.6,2.0,ubi_jalar,120,16.957,low,GORONTALO,2024,nasa_power,seasonal_estimate,390.0,23.0
0.62,245.9,21.4,17.0,2.0,ubi_jalar,120,13.391,low,SULAWESI BARAT,2024,nasa_power,seasonal_estimate,5410.0,404.0
0.62,232.3,27.1,16.9,2.0,ubi_jalar,120,16.637,low,MALUKU,2024,nasa_power,seasonal_estimate,24956.0,1500.0
0.62,204.0,27.6,18.3,2.0,ubi_jalar,120,13.165,low,MALUKU UTARA,2024,nasa_power,seasonal_estimate,16759.0,1273.0
0.62,287.0,24.1,16.6,2.0,ubi_jalar,120,11.453,low,PAPUA BARAT,2024,nasa_power,seasonal_estimate,2451.0,214.0
0.62,287.0,24.1,16.6,2.0,ubi_jalar,120,14.168,low,PAPUA BARAT,2024,nasa_power,seasonal_estimate,2451.0,173.0
0.62,287.0,24.1,16.6,2.0,ubi_jalar,120,9.673,medium,PAPUA BARAT,2024,nasa_power,seasonal_estimate,2070.0,214.0
0.62,287.0,24.1,16.6,2.0,ubi_jalar,120,11.965,low,PAPUA BARAT,2024,nasa_power,seasonal_estimate,2070.0,173.0
0.62,218.4,23.7,15.3,2.0,ubi_jalar,120,6.712,high,PAPUA,2024,nasa_power,seasonal_estimate,3235.0,482.0
0.62,370.4,26.4,15.7,2.0,ubi_jalar,120,17.63,low,PAPUA SELATAN,2024,nasa_power,seasonal_estimate,10049.0,570.0
0.62,356.4,19.7,16.5,2.0,ubi_jalar,120,16.419,low,PAPUA TENGAH,2024,nasa_power,seasonal_estimate,10426.0,635.0
0.62,183.5,14.2,17.4,2.0,ubi_jalar,120,14.0,low,PAPUA PEGUNUNGAN,2024,nasa_power,seasonal_estimate,84.0,6.0
