ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.52,201.6,21.7,16.8,2.0,cabe_rawit,85,7.221,low,SULAWESI TENGAH,2017,nasa_power,seasonal_estimate,21229.5,2940.0
0.52,275.3,22.9,18.7,2.0,cabe_rawit,85,7.617,low,SULAWESI SELATAN,2017,nasa_power,seasonal_estimate,45770.3,6009.0
0.52,319.0,26.4,17.5,2.0,cabe_rawit,85,2.358,high,SULAWESI TENGGARA,2017,nasa_power,seasonal_estimate,3312.9,1405.0
0.52,220.1,25.9,18.1,2.0,cabe_rawit,85,9.642,low,GORONTALO,2017,nasa_power,seasonal_estimate,25125.8,2606.0
0.52,221.6,20.6,17.0,2.0,cabe_rawit,85,3.934,medium,SULAWESI BARAT,2017,nasa_power,seasonal_estimate,2651.2,674.0
0.52,272.4,26.7,16.1,2.0,cabe_rawit,85,4.68,medium,MALUKU,2017,nasa_power,seasonal_estimate,4038.6,863.0
0.52,235.7,26.9,17.7,2.0,cabe_rawit,85,1.98,high,MALUKU UTARA,2017,nasa_power,seasonal_estimate,1261.5,637.0
0.52,321.9,23.3,16.6,2.0,cabe_rawit,85,1.043,high,PAPUA BARAT,2017,nasa_power,seasonal_estimate,889.4,853.0
0.52,247.5,23.1,15.9,2.0,cabe_rawit,85,6.055,low,PAPUA,2017,nasa_power,seasonal_estimate,6424.7,1061.0
0.52,239.8,19.7,17.3,2.0,cabe_rawit,85,15.735,low,ACEH,2018,nasa_power,seasonal_estimate,62167.1,3951.0
0.52,361.1,21.9,17.4,2.0,cabe_rawit,85,8.278,low,SUMATERA UTARA,2018,nasa_power,seasonal_estimate,39825.9,4811.0
0.52,294.6,23.4,16.9,2.0,cabe_rawit,85,8.967,low,SUMATERA BARAT,2018,nasa_power,seasonal_estimate,25178.7,2808.0
0.52,200.2,26.1,17.0,2.0,cabe_rawit,85,7.805,low,RIAU,2018,nasa_power,seasonal_estimate,12691.1,1626.0
0.52,210.8,26.1,16.7,2.0,cabe_rawit,85,5.103,low,JAMBI,2018,nasa_power,seasonal_estimate,8271.7,1621.0
0.52,206.4,25.9,17.9,2.0,cabe_rawit,85,8.535,low,SUMATERA SELATAN,2018,nasa_power,seasonal_estimate,13450.6,1576.0
0.52,293.2,25.8,17.1,2.0,cabe_rawit,85,4.943,medium,BENGKULU,2018,nasa_power,seasonal_estimate,11353.1,2297.0
0.52,155.2,27.0,17.6,2.0,cabe_rawit,85,6.467,low,LAMPUNG,2018,nasa_power,seasonal_estimate,14648.1,2265.0
0.52,180.4,27.4,17.3,2.0,cabe_rawit,85,3.898,high,KEPULAUAN BANGKA BELITUNG,2018,nasa_power,seasonal_estimate,2034.7,522.0
0.52,140.9,27.9,17.7,2.0,cabe_rawit,85,4.779,medium,KEPULAUAN RIAU,2018,nasa_power,seasonal_estimate,1715.7,359.0
0.54,230.0,21.4,18.4,2.0,cabe_rawit,85,11.906,low,JAWA BARAT,2018,nasa_power,seasonal_estimate,131418.2,11038.0
0.54,155.6,26.2,19.1,2.0,cabe_rawit,85,5.862,low,JAWA TENGAH,2018,nasa_power,seasonal_estimate,141770.5,24185.0
0.54,162.2,25.9,19.1,2.0,cabe_rawit,85,7.379,low,DAERAH ISTIMEWA YOGYAKARTA,2018,nasa_power,seasonal_estimate,10146.8,1375.0
0.54,140.9,26.8,19.4,2.0,cabe_rawit,85,6.431,low,JAWA TIMUR,2018,nasa_power,seasonal_estimate,453338.0,70493.0
0.54,176.3,25.7,17.6,2.0,cabe_rawit,85,8.962,low,BANTEN,2018,nasa_power,seasonal_estimate,5224.6,583.0
0.54,118.4,25.0,20.5,2.0,cabe_rawit,85,8.177,low,BALI,2018,nasa_power,seasonal_estimate,31653.9,3871.0
0.52,132.6,26.6,20.8,2.0,cabe_rawit,85,3.517,high,NUSA TENGGARA TIMUR,2018,nasa_power,seasonal_estimate,5247.4,1492.0
0.52,285.5,25.8,17.4,2.0,cabe_rawit,85,1.984,high,KALIMANTAN BARAT,2018,nasa_power,seasonal_estimate,4164.7,2099.0
0.52,234.8,26.7,17.7,2.0,cabe_rawit,85,3.104,high,KALIMANTAN TENGAH,2018,nasa_power,seasonal_estimate,3638.1,1172.0
0.52,239.5,26.5,17.3,2.0,cabe_rawit,85,5.146,low,KALIMANTAN SELATAN,2018,nasa_power,seasonal_estimate,12670.6,2462.0
